algorithm,primal_lb,instance,status,time_elapsed,num_items,num_classes,repetition,pisinger_R,knapsack_generator,optimal
mckp,1247732.0,weakly_correlated_10000-rnduniform-rnduniform-500-20-0,feasible,36.842997785,500,20,0,10000,weakly_correlated,True
compact,435344.0,subset_sum_1000-rnduniform-rnduniform-2000-20-0,feasible,0.0143790245056152,2000,20,0,1000,subset_sum,True
compact,1202448.0,profit_ceiling_10000-rnduniform-rnduniform-500-20-4,feasible,0.0243959426879882,500,20,4,10000,profit_ceiling,True
compact,59069.0,inverse_strongly_correlated_1000-rnduniform-rnduniform-200-20-9,feasible,0.595736026763916,200,20,9,1000,inverse_strongly_correlated,True
mckp,288572.0,span_strongly_correlated_1000-rnduniform-rnduniform-1000-100-1,feasible,1.5125795759999998,1000,100,1,1000,span_strongly_correlated,True
mckp,5105465.0,inverse_strongly_correlated_10000-rnduniform-rnduniform-2000-20-4,feasible,1380.566090645,2000,20,4,10000,inverse_strongly_correlated,True
mckp,3838531.0,uncorrelated_10000-rnduniform-rnduniform-1000-20-0,feasible,476.820674309,1000,20,0,10000,uncorrelated,True
compact,580298.0,weakly_correlated_10000-rnduniform-rnduniform-200-20-9,feasible,0.0313329696655273,200,20,9,10000,weakly_correlated,True
compact,412146.0,uncorrelated_1000-rnduniform-rnduniform-1000-20-7,feasible,0.0333681106567382,1000,20,7,1000,uncorrelated,True
compact,776541.0,mstr_1000-rnduniform-rnduniform-2000-100-3,feasible,417.0592758655548,2000,100,3,1000,mstr,False
compact,30303.0,strongly_correlated_1000-rnduniform-rnduniform-100-20-5,feasible,0.0338771343231201,100,20,5,1000,strongly_correlated,True
compact,457330.0,subset_sum_1000-rnduniform-rnduniform-2000-100-2,feasible,0.033588171005249,2000,100,2,1000,subset_sum,True
compact,757306.0,uncorrelated_similar-rnduniform-rnduniform-2000-20-7,feasible,0.0563149452209472,2000,20,7,100000,uncorrelated_similar,True
compact,1113410.0,span_uncorrelated_1000-rnduniform-rnduniform-2000-20-9,feasible,0.0145058631896972,2000,20,9,1000,span_uncorrelated,True
mckp,5646308.0,inverse_strongly_correlated_10000-rnduniform-rnduniform-2000-20-9,feasible,2122.080323061,2000,20,9,10000,inverse_strongly_correlated,True
mckp,494051.0,circle_1000-rnduniform-rnduniform-1000-100-7,feasible,2.145982708,1000,100,7,1000,circle,True
compact,5177197.0,weakly_correlated_10000-rnduniform-rnduniform-2000-20-3,feasible,0.0754339694976806,2000,20,3,10000,weakly_correlated,False
compact,225174.0,mstr_10000-rnduniform-rnduniform-100-20-0,feasible,0.1572859287261963,100,20,0,10000,mstr,True
mckp,33663.0,span_weakly_correlated_1000-rnduniform-rnduniform-500-20-9,feasible,0.302716017,500,20,9,1000,span_weakly_correlated,True
mckp,3096800.0,strongly_correlated_10000-rnduniform-rnduniform-1000-100-5,feasible,17.93996306,1000,100,5,10000,strongly_correlated,True
compact,5423147.0,inverse_strongly_correlated_10000-rnduniform-rnduniform-2000-20-6,feasible,3600.0014390945435,2000,20,6,10000,inverse_strongly_correlated,False
mckp,63102.0,span_strongly_correlated_1000-rnduniform-rnduniform-200-20-7,feasible,0.45433345,200,20,7,1000,span_strongly_correlated,True
compact,68058.0,strongly_correlated_1000-rnduniform-rnduniform-200-20-8,feasible,0.0205121040344238,200,20,8,1000,strongly_correlated,True
compact,2611000.0,mstr_10000-rnduniform-rnduniform-1000-100-5,feasible,2.8803188800811768,1000,100,5,10000,mstr,False
compact,1251182.0,mstr_10000-rnduniform-rnduniform-500-20-4,feasible,39.58463788032532,500,20,4,10000,mstr,False
compact,285596.99999999977,almost_strongly_correlated_1000-rnduniform-rnduniform-1000-20-1,feasible,0.5130548477172852,1000,20,1,1000,almost_strongly_correlated,True
compact,307066.0,strongly_correlated_1000-rnduniform-rnduniform-1000-20-4,feasible,3600.0007989406586,1000,20,4,1000,strongly_correlated,False
compact,31622.0,span_weakly_correlated_1000-rnduniform-rnduniform-200-20-2,feasible,0.0262320041656494,200,20,2,1000,span_weakly_correlated,True
compact,336122.0,strongly_correlated_1000-rnduniform-rnduniform-1000-100-8,feasible,11.337564945220947,1000,100,8,1000,strongly_correlated,True
compact,6506045.0,strongly_correlated_10000-rnduniform-rnduniform-2000-100-7,feasible,1.8004629611968994,2000,100,7,10000,strongly_correlated,True
compact,4159214.0,span_weakly_correlated_10000-rnduniform-rnduniform-2000-20-9,feasible,3600.0016889572144,2000,20,9,10000,span_weakly_correlated,False
mckp,481857.0,span_strongly_correlated_1000-rnduniform-rnduniform-1000-100-9,feasible,2.5143555240000004,1000,100,9,1000,span_strongly_correlated,True
mckp,56190.0,almost_strongly_correlated_1000-rnduniform-rnduniform-200-20-1,feasible,0.304096189,200,20,1,1000,almost_strongly_correlated,True
compact,1279749.0,weakly_correlated_10000-rnduniform-rnduniform-500-20-1,feasible,0.1149110794067382,500,20,1,10000,weakly_correlated,True
compact,715476.0,uncorrelated_similar-rnduniform-rnduniform-2000-20-3,feasible,0.0444331169128418,2000,20,3,100000,uncorrelated_similar,True
compact,771272.0,span_strongly_correlated_1000-rnduniform-rnduniform-2000-20-0,feasible,0.0211408138275146,2000,20,0,1000,span_strongly_correlated,True
compact,229731.0,profit_ceiling_1000-rnduniform-rnduniform-1000-20-1,feasible,0.0101850032806396,1000,20,1,1000,profit_ceiling,True
compact,939508.0,circle_10000-rnduniform-rnduniform-200-20-4,feasible,0.0634591579437255,200,20,4,10000,circle,True
compact,846248.0,span_strongly_correlated_10000-rnduniform-rnduniform-200-20-4,feasible,3600.0003337860107,200,20,4,10000,span_strongly_correlated,False
mckp,534746.0,inverse_strongly_correlated_1000-rnduniform-rnduniform-2000-20-7,feasible,138.060236175,2000,20,7,1000,inverse_strongly_correlated,True
mckp,68058.0,strongly_correlated_1000-rnduniform-rnduniform-200-20-8,feasible,0.306195473,200,20,8,1000,strongly_correlated,True
mckp,1049290.0,span_uncorrelated_10000-rnduniform-rnduniform-200-20-9,feasible,8.407103036,200,20,9,10000,span_uncorrelated,True
mckp,558476.0,weakly_correlated_10000-rnduniform-rnduniform-200-20-8,feasible,5.5002068,200,20,8,10000,weakly_correlated,True
mckp,3385461.0,span_uncorrelated_10000-rnduniform-rnduniform-1000-20-6,feasible,139.504814731,1000,20,6,10000,span_uncorrelated,True
compact,3985643.0,uncorrelated_10000-rnduniform-rnduniform-1000-100-8,feasible,0.0731780529022216,1000,100,8,10000,uncorrelated,True
mckp,142948.0,mstr_10000-rnduniform-rnduniform-50-20-6,feasible,1.242602352,50,20,6,10000,mstr,True
compact,483655.0,subset_sum_10000-rnduniform-rnduniform-200-20-4,feasible,0.0036330223083496,200,20,4,10000,subset_sum,True
mckp,382237.0,uncorrelated_1000-rnduniform-rnduniform-1000-20-1,feasible,49.898338882,1000,20,1,1000,uncorrelated,True
mckp,822522.0,uncorrelated_1000-rnduniform-rnduniform-2000-100-7,feasible,10.35913215,2000,100,7,1000,uncorrelated,True
compact,73306.0,mstr_1000-rnduniform-rnduniform-200-100-4,feasible,0.0019681453704833,200,100,4,1000,mstr,True
mckp,453695.0,circle_1000-rnduniform-rnduniform-1000-20-0,feasible,25.823930473999997,1000,20,0,1000,circle,True
compact,481857.0,span_strongly_correlated_1000-rnduniform-rnduniform-1000-100-9,feasible,3600.000671863556,1000,100,9,1000,span_strongly_correlated,False
mckp,440691.0,profit_ceiling_10000-rnduniform-rnduniform-200-100-0,feasible,4.446939977,200,100,0,10000,profit_ceiling,True
compact,61281.0,strongly_correlated_1000-rnduniform-rnduniform-200-20-5,feasible,0.023331880569458,200,20,5,1000,strongly_correlated,True
compact,6114366.0,span_uncorrelated_10000-rnduniform-rnduniform-1000-20-9,feasible,0.033452033996582,1000,20,9,10000,span_uncorrelated,True
compact,159453.0,almost_strongly_correlated_10000-rnduniform-rnduniform-50-20-6,feasible,0.0622811317443847,50,20,6,10000,almost_strongly_correlated,True
mckp,443145.0,weakly_correlated_10000-rnduniform-rnduniform-200-100-3,feasible,4.508635026,200,100,3,10000,weakly_correlated,True
compact,623347.9999999993,strongly_correlated_10000-rnduniform-rnduniform-200-20-8,feasible,0.0805699825286865,200,20,8,10000,strongly_correlated,True
mckp,339743.0,strongly_correlated_1000-rnduniform-rnduniform-1000-20-8,feasible,28.285479361,1000,20,8,1000,strongly_correlated,True
mckp,5418424.0,inverse_strongly_correlated_10000-rnduniform-rnduniform-2000-20-7,feasible,2858.104841026,2000,20,7,10000,inverse_strongly_correlated,True
mckp,262905.0,subset_sum_1000-rnduniform-rnduniform-1000-20-7,feasible,16.457857659000002,1000,20,7,1000,subset_sum,True
mckp,538071.0,weakly_correlated_1000-rnduniform-rnduniform-2000-100-4,feasible,10.103926449,2000,100,4,1000,weakly_correlated,True
mckp,208064.0,span_uncorrelated_1000-rnduniform-rnduniform-1000-20-0,feasible,22.173489302,1000,20,0,1000,span_uncorrelated,True
compact,94836.0,circle_1000-rnduniform-rnduniform-200-20-4,feasible,0.1751930713653564,200,20,4,1000,circle,True
mckp,6667408.0,span_weakly_correlated_10000-rnduniform-rnduniform-2000-100-5,feasible,69.06436222800001,2000,100,5,10000,span_weakly_correlated,True
mckp,767475.0,uncorrelated_1000-rnduniform-rnduniform-2000-100-2,feasible,15.598098229,2000,100,2,1000,uncorrelated,True
compact,270761.0,weakly_correlated_1000-rnduniform-rnduniform-1000-20-4,feasible,0.0308349132537841,1000,20,4,1000,weakly_correlated,True
compact,388135.0,span_strongly_correlated_10000-rnduniform-rnduniform-200-20-6,feasible,0.1606709957122802,200,20,6,10000,span_strongly_correlated,True
compact,260582.0,weakly_correlated_1000-rnduniform-rnduniform-1000-100-3,feasible,0.0910630226135253,1000,100,3,1000,weakly_correlated,True
mckp,4965930.0,span_strongly_correlated_10000-rnduniform-rnduniform-2000-20-4,feasible,197.661274941,2000,20,4,10000,span_strongly_correlated,True
compact,1963602.0,uncorrelated_10000-rnduniform-rnduniform-500-20-1,feasible,0.0246708393096923,500,20,1,10000,uncorrelated,True
compact,2962155.0,span_weakly_correlated_10000-rnduniform-rnduniform-1000-500-0,feasible,0.0582211017608642,1000,500,0,10000,span_weakly_correlated,True
compact,484143.0,profit_ceiling_1000-rnduniform-rnduniform-2000-20-3,feasible,0.0145211219787597,2000,20,3,1000,profit_ceiling,True
compact,2666862.0,span_strongly_correlated_10000-rnduniform-rnduniform-500-20-3,feasible,3600.0008249282837,500,20,3,10000,span_strongly_correlated,False
mckp,58080.0,span_weakly_correlated_1000-rnduniform-rnduniform-200-100-0,feasible,0.3397077,200,100,0,1000,span_weakly_correlated,True
mckp,410845.0,mstr_1000-rnduniform-rnduniform-1000-20-6,feasible,34.75607899,1000,20,6,1000,mstr,True
mckp,92451.0,circle_1000-rnduniform-rnduniform-200-20-2,feasible,0.328996332,200,20,2,1000,circle,True
compact,9109.0,span_uncorrelated_1000-rnduniform-rnduniform-100-20-7,feasible,0.0255279541015625,100,20,7,1000,span_uncorrelated,True
compact,3171035.0,almost_strongly_correlated_10000-rnduniform-rnduniform-1000-100-7,feasible,1.4918811321258545,1000,100,7,10000,almost_strongly_correlated,False
mckp,1896932.0,span_weakly_correlated_10000-rnduniform-rnduniform-500-20-1,feasible,29.948180392,500,20,1,10000,span_weakly_correlated,True
mckp,111328.0,span_strongly_correlated_1000-rnduniform-rnduniform-200-20-3,feasible,0.656943945,200,20,3,1000,span_strongly_correlated,True
mckp,197276.0,mstr_1000-rnduniform-rnduniform-500-20-6,feasible,4.528695918,500,20,6,1000,mstr,True
compact,41505.0,profit_ceiling_1000-rnduniform-rnduniform-200-100-0,feasible,0.0035669803619384,200,100,0,1000,profit_ceiling,True
compact,675945.0,span_uncorrelated_10000-rnduniform-rnduniform-200-20-2,feasible,0.0601890087127685,200,20,2,10000,span_uncorrelated,True
compact,751430.0,uncorrelated_10000-rnduniform-rnduniform-200-20-2,feasible,0.0376679897308349,200,20,2,10000,uncorrelated,True
compact,766504.0,span_uncorrelated_10000-rnduniform-rnduniform-200-20-7,feasible,0.0067400932312011,200,20,7,10000,span_uncorrelated,True
mckp,4048144.0,span_weakly_correlated_10000-rnduniform-rnduniform-1000-20-8,feasible,89.672410725,1000,20,8,10000,span_weakly_correlated,True
mckp,158323.0,strongly_correlated_1000-rnduniform-rnduniform-500-20-6,feasible,4.0842822,500,20,6,1000,strongly_correlated,True
mckp,5167704.0,subset_sum_10000-rnduniform-rnduniform-2000-100-8,feasible,102.675997249,2000,100,8,10000,subset_sum,True
compact,212323.0,uncorrelated_1000-rnduniform-rnduniform-500-20-8,feasible,0.0306391716003417,500,20,8,1000,uncorrelated,True
mckp,200962.0,span_strongly_correlated_10000-rnduniform-rnduniform-100-20-2,feasible,1.438053498,100,20,2,10000,span_strongly_correlated,True
mckp,50882.0,subset_sum_1000-rnduniform-rnduniform-200-20-9,feasible,0.299148363,200,20,9,1000,subset_sum,True
compact,311258.0,strongly_correlated_1000-rnduniform-rnduniform-1000-100-4,feasible,9.105299949645996,1000,100,4,1000,strongly_correlated,True
compact,255097.0,subset_sum_1000-rnduniform-rnduniform-1000-100-7,feasible,0.0210640430450439,1000,100,7,1000,subset_sum,True
mckp,500074.0,circle_10000-rnduniform-rnduniform-100-20-9,feasible,2.2653627070000004,100,20,9,10000,circle,True
compact,1007731.9999999997,circle_1000-rnduniform-rnduniform-2000-100-7,feasible,0.3892052173614502,2000,100,7,1000,circle,False
mckp,25186.0,subset_sum_1000-rnduniform-rnduniform-100-20-8,feasible,0.165035897,100,20,8,1000,subset_sum,True
compact,68706.0,uncorrelated_similar-rnduniform-rnduniform-200-20-0,feasible,0.0060021877288818,200,20,0,100000,uncorrelated_similar,True
mckp,47827.0,weakly_correlated_1000-rnduniform-rnduniform-200-100-1,feasible,0.371348522,200,100,1,1000,weakly_correlated,True
mckp,505560.0,profit_ceiling_1000-rnduniform-rnduniform-2000-20-7,feasible,120.674217546,2000,20,7,1000,profit_ceiling,True
compact,424155.0,mstr_1000-rnduniform-rnduniform-1000-20-8,feasible,3600.0009570121765,1000,20,8,1000,mstr,False
mckp,6106100.0,almost_strongly_correlated_10000-rnduniform-rnduniform-2000-20-2,feasible,2588.803653336,2000,20,2,10000,almost_strongly_correlated,True
compact,767920.0,span_weakly_correlated_1000-rnduniform-rnduniform-2000-20-7,feasible,3600.0011677742004,2000,20,7,1000,span_weakly_correlated,False
mckp,549054.0,inverse_strongly_correlated_1000-rnduniform-rnduniform-2000-20-8,feasible,165.22547999,2000,20,8,1000,inverse_strongly_correlated,True
compact,423353.0,mstr_1000-rnduniform-rnduniform-1000-20-9,feasible,1288.2165389060974,1000,20,9,1000,mstr,True
compact,584094.0,strongly_correlated_10000-rnduniform-rnduniform-200-100-3,feasible,0.0026910305023193,200,100,3,10000,strongly_correlated,True
mckp,76649.0,mstr_1000-rnduniform-rnduniform-200-20-4,feasible,0.299732753,200,20,4,1000,mstr,True
mckp,304874.0,span_strongly_correlated_1000-rnduniform-rnduniform-2000-100-6,feasible,3.3441583639999997,2000,100,6,1000,span_strongly_correlated,True
mckp,645244.0,span_strongly_correlated_1000-rnduniform-rnduniform-2000-100-1,feasible,6.955339311,2000,100,1,1000,span_strongly_correlated,True
compact,358782.0,uncorrelated_similar-rnduniform-rnduniform-1000-20-2,feasible,0.0303301811218261,1000,20,2,100000,uncorrelated_similar,True
compact,4412705.0,subset_sum_10000-rnduniform-rnduniform-2000-100-1,feasible,0.0579209327697753,2000,100,1,10000,subset_sum,True
mckp,2764851.0,inverse_strongly_correlated_10000-rnduniform-rnduniform-1000-20-8,feasible,295.930641668,1000,20,8,10000,inverse_strongly_correlated,True
compact,9930528.0,span_uncorrelated_10000-rnduniform-rnduniform-2000-20-7,feasible,0.0188419818878173,2000,20,7,10000,span_uncorrelated,True
mckp,2115502.0,span_strongly_correlated_10000-rnduniform-rnduniform-1000-100-5,feasible,9.23101032,1000,100,5,10000,span_strongly_correlated,True
compact,836768.0,uncorrelated_1000-rnduniform-rnduniform-2000-100-8,feasible,0.0681490898132324,2000,100,8,1000,uncorrelated,True
mckp,616795.0,strongly_correlated_10000-rnduniform-rnduniform-200-20-3,feasible,4.502093758,200,20,3,10000,strongly_correlated,True
compact,122672.0,subset_sum_1000-rnduniform-rnduniform-500-100-7,feasible,0.014495849609375,500,100,7,1000,subset_sum,True
mckp,28215.0,inverse_strongly_correlated_1000-rnduniform-rnduniform-100-20-7,feasible,0.221754595,100,20,7,1000,inverse_strongly_correlated,True
mckp,49514.0,subset_sum_1000-rnduniform-rnduniform-200-20-7,feasible,0.545292318,200,20,7,1000,subset_sum,True
mckp,751430.0,uncorrelated_10000-rnduniform-rnduniform-200-20-2,feasible,3.884582565,200,20,2,10000,uncorrelated,True
compact,203555.0,span_strongly_correlated_1000-rnduniform-rnduniform-500-20-2,feasible,3600.000545978546,500,20,2,1000,span_strongly_correlated,False
mckp,5923644.0,almost_strongly_correlated_10000-rnduniform-rnduniform-2000-100-2,feasible,156.844227339,2000,100,2,10000,almost_strongly_correlated,True
compact,340976.0,uncorrelated_similar-rnduniform-rnduniform-1000-100-0,feasible,0.0655040740966796,1000,100,0,100000,uncorrelated_similar,True
compact,447628.0,span_uncorrelated_1000-rnduniform-rnduniform-1000-20-3,feasible,0.0139200687408447,1000,20,3,1000,span_uncorrelated,True
compact,27391.0,weakly_correlated_1000-rnduniform-rnduniform-100-20-9,feasible,0.0314180850982666,100,20,9,1000,weakly_correlated,True
mckp,785998.0,uncorrelated_1000-rnduniform-rnduniform-2000-20-1,feasible,544.183065768,2000,20,1,1000,uncorrelated,True
mckp,6859385.0,strongly_correlated_10000-rnduniform-rnduniform-2000-100-9,feasible,94.509731429,2000,100,9,10000,strongly_correlated,True
compact,372278.0,uncorrelated_1000-rnduniform-rnduniform-1000-100-2,feasible,0.1147730350494384,1000,100,2,1000,uncorrelated,True
mckp,6187611.0,almost_strongly_correlated_10000-rnduniform-rnduniform-2000-500-5,feasible,44.520639009,2000,500,5,10000,almost_strongly_correlated,True
compact,2475735.0,profit_ceiling_10000-rnduniform-rnduniform-1000-20-6,feasible,3600.0009911060333,1000,20,6,10000,profit_ceiling,False
compact,1427604.0,inverse_strongly_correlated_10000-rnduniform-rnduniform-500-20-8,feasible,1.0758638381958008,500,20,8,10000,inverse_strongly_correlated,False
compact,5011546.0,span_strongly_correlated_10000-rnduniform-rnduniform-1000-100-8,feasible,3600.0009150505066,1000,100,8,10000,span_strongly_correlated,False
mckp,76357.0,span_weakly_correlated_1000-rnduniform-rnduniform-500-20-5,feasible,3.481932691,500,20,5,1000,span_weakly_correlated,True
mckp,39074.0,span_weakly_correlated_1000-rnduniform-rnduniform-100-20-4,feasible,0.33300911,100,20,4,1000,span_weakly_correlated,True
compact,12341.0,weakly_correlated_1000-rnduniform-rnduniform-50-20-1,feasible,0.006066083908081,50,20,1,1000,weakly_correlated,True
mckp,678817.0,almost_strongly_correlated_10000-rnduniform-rnduniform-200-20-7,feasible,5.16701942,200,20,7,10000,almost_strongly_correlated,True
